review,label
"Depression: ""Great medication, worked like magic for me.  However, the major side effect that makes me stop it is the weight gain aspect.  It makes me eat all the time and have cravings to sugar all day long.  I have been on and off Remeron for the last 5 years and the only reason that I am off it is the weight gain.  I have tried many many medications but nothing worked for me.  Remeron is the only anti-depressant that gives me back my life.""",positive
"Depression: ""Sadly only lasted 5 days on Effexor XR. The side effects from the 75mg dose was unlike anything I have experienced before. Within 10 hours of the first dose I had severe anxiety - something I had never experienced before. Within hours of second dose the extreme nausea came on. By day 3 I was pratically bed-ridden in cold sweats and feeling completely &quot;out of it&quot; . I persevered hoping the effects would begin to subside but by the 5th day I had severe nausea, couldn&#039;t get out of bed from feeling so sick, horrible tinnitus (ringing in the ears) and felt spaced out to the point that I began to wonder if I would ever feel &quot;normal&quot; again. Advised by GP to cease immediately on hearing my side effects.""",negative
"Anxiety: ""I have taken Xanax for about 25 years but only as needed.  There are many years I never took any &amp; there are years I took it for a few weeks to help with my Anxiety, stress of having a child with a deadly disease &amp; the depression that ensues.  I usually take the .5mg &amp; cut it in half and only use it 1-2 times a day, occasionally 3 halves a day.  It soothes me &amp; helps my constantly chattering, negative mind take a break.  I have tried SSRIs &amp; have symptoms of being allergic to them, so can&#039;t take them, ie muscle twitching, rash &amp; itching.  So, Xanax is my only recourse.  I know it an be addictive so am very careful to take it only as needed, short courses, &amp; usually about half the amount the Dr. prescribes.  It has helped me greatly.""",positive
"Pain: ""They work real well for my pain.""",positive
"Anxiety: ""I am on lexapro since I was 16, so for the past basically five years I&#039;ve struggled with anxiety. My doctor decided about three weeks ago to give me ativan as a &quot;break the glass kind of emergency&quot; immediate anxiety relief. I&#039;ve only used it twice since then and I don&#039;t know how to describe this medicine other than quiet. It makes everything so quiet. and for someone with anxiety, its a miracle. I&#039;ve learned what the on-set of an attack looks like, and by taking this medicine within thirty minutes I am calm, collected and have completely avoided what might have been a mental breakdown. Honestly, this drug is such a life saver. It does make you a little sleepy but nothing at all unbearable. I can take it any time of the day. its amazing.""",positive
"Depression: ""Great, SSRI&#039;s do next to nothing for me but this has helped a TON. I tried Zoloft, Paxil, Prozac, etc and they did very little for me but the week I started on Remeron 30mg I felt so much better, almost like myself again.""",positive
"Pain: ""5 plus years of Lumbar/neck/shoulder/ankle/fibromyalgia/arthritis, etc, etc. For me this medicine is superior to anything I have tried, and tried them all. Been on 100mg 3 time a day for the last 1 year and a 1/2. They only thing this has not helped for me is migraines. I have noticed the side effects are less when taken regularly 3 times a day.""",positive
"Depression: ""I&#039;ve had chronic depression/dysthymia since early adolescence and have tried Prozac, Wellbutrin and Serzone in the past along with periods of CBT therapy mixed in.  Each of these medicines petered out eventually and the CBT seemed a bit superficial alone. Still in therapy and see a psych nurse who prescribed Pristiq - my life has completely turned around. I&#039;ve been on it for about a year now. I started at 50mg/day then upped to 100mg/day taken in the evening. CBT is much more productive now and personal/professional life has become not only manageable but fun. No one drug is for everyone but this one has changed my life.""",positive
"Anxiety: ""Klonopin has been a wonderful medication for me. I&#039;m a young male who gets social anxiety, and overall anxious feelings about situational matters that I just couldn&#039;t stop. Well, I take 0.5 mg of Klonopin once daily and haven&#039;t had a hint of social nor general anxiety since. I can now focus on school, interact with others with confidence, sleep well at night, and enjoy my life again.The medication gives you a steady sense of calm and tranquility WITHOUT making you feel sedated (at least it does for me), and its effects lasts between 6-8 hours! Xanax worked as well, but it made me too sedated to adequately perform my daily schedules, plus didn&#039;t last as long. """,positive
"Pain: ""This is an anti inflammatory.  If you have a serious inflammatory response in your system, this will take time to reduce your pain. It is not like oral pain relievers with near immediate results. Patience is needed. If you&#039;re having trouble with it adhering to the skin, make sure the area is free from oils, either naturally or lotions or soap residue. I have no problems at all with them. My RA flared up in addition to my cocyx broken off, literally.  The pain  was so severe that oral meds weren&#039;t effective. It took several days to feel the beginning of relief, and I&#039;ve improved steadily. If you&#039;ve used these short term and are the impatient type, chill out and give them a chance. They do work.""",positive
